,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_week,lag_q,lag_unit_price
370695,560251,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/17/2011 12:32,2.95,17774.0,United Kingdom,28,7,5.9,28.0,3.0,2.95
107199,560260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/17/2011 13:32,2.95,14044.0,United Kingdom,28,7,5.9,28.0,2.0,2.95
283948,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/17/2011 14:51,2.95,16474.0,United Kingdom,28,7,2.95,28.0,2.0,2.95
283952,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/17/2011 14:51,2.95,16474.0,United Kingdom,28,7,5.9,28.0,1.0,2.95
283957,560271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/17/2011 14:51,2.95,16474.0,United Kingdom,28,7,8.850000000000001,28.0,2.0,2.95
187469,560285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,7/18/2011 9:21,2.95,14944.0,United Kingdom,29,7,70.80000000000001,28.0,3.0,2.95
483152,560290,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,7/18/2011 10:17,6.63,,United Kingdom,29,7,13.26,29.0,24.0,2.95
483197,560291,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,7/18/2011 10:17,6.63,,United Kingdom,29,7,19.89,29.0,2.0,6.63
483387,560298,85123a,WHITE HANGING HEART T-LIGHT HOLDER,1,7/18/2011 10:26,6.63,,United Kingdom,29,7,6.63,29.0,3.0,6.63
122476,560359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,7/18/2011 11:47,2.95,14159.0,United Kingdom,29,7,14.75,29.0,1.0,6.63
29675,560360,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/18/2011 11:55,2.55,12744.0,Singapore,29,7,81.6,29.0,5.0,2.95
295846,560364,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/18/2011 12:15,2.55,16705.0,United Kingdom,29,7,81.6,29.0,32.0,2.55
378237,560368,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/18/2011 12:25,2.95,17841.0,United Kingdom,29,7,2.95,29.0,32.0,2.55
153978,560385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/18/2011 12:53,2.95,14583.0,United Kingdom,29,7,2.95,29.0,1.0,2.95
153965,560385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/18/2011 12:53,2.95,14583.0,United Kingdom,29,7,2.95,29.0,1.0,2.95
361013,560397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/18/2011 14:04,2.95,17652.0,United Kingdom,29,7,17.700000000000003,29.0,1.0,2.95
330632,560410,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/18/2011 14:28,2.95,17213.0,United Kingdom,29,7,17.700000000000003,29.0,6.0,2.95
483565,560433,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/18/2011 15:49,5.79,,United Kingdom,29,7,23.16,29.0,6.0,2.95
483997,560434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/18/2011 15:56,5.79,,United Kingdom,29,7,11.58,29.0,4.0,5.79
51885,560504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/19/2011 11:47,2.55,13081.0,United Kingdom,29,7,81.6,29.0,2.0,5.79
269466,560554,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/19/2011 13:01,2.95,16232.0,United Kingdom,29,7,17.700000000000003,29.0,32.0,2.55
123839,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/19/2011 13:01,2.95,14178.0,United Kingdom,29,7,2.95,29.0,6.0,2.95
123852,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/19/2011 13:01,2.95,14178.0,United Kingdom,29,7,2.95,29.0,1.0,2.95
123874,560555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/19/2011 13:01,2.95,14178.0,United Kingdom,29,7,2.95,29.0,1.0,2.95
238250,560562,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/19/2011 13:34,2.95,15713.0,United Kingdom,29,7,53.1,29.0,1.0,2.95
95105,560597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,7/19/2011 16:54,2.55,13798.0,United Kingdom,29,7,244.79999999999998,29.0,18.0,2.95
302258,560601,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/19/2011 17:17,2.95,16764.0,United Kingdom,29,7,5.9,29.0,96.0,2.55
272224,560644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,7/20/2011 11:22,2.95,16271.0,United Kingdom,29,7,29.5,29.0,2.0,2.95
166988,560692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/20/2011 12:01,2.95,14704.0,United Kingdom,29,7,5.9,29.0,10.0,2.95
83034,560727,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/20/2011 14:33,2.95,13571.0,United Kingdom,29,7,5.9,29.0,2.0,2.95
350773,560729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/20/2011 14:39,2.55,17511.0,United Kingdom,29,7,163.2,29.0,2.0,2.95
208765,560736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/20/2011 15:33,2.95,15260.0,United Kingdom,29,7,53.1,29.0,64.0,2.55
171132,560742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/20/2011 15:44,2.95,14755.0,United Kingdom,29,7,17.700000000000003,29.0,18.0,2.95
484597,560772,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/20/2011 16:12,5.79,,United Kingdom,29,7,5.79,29.0,6.0,2.95
484856,560773,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/20/2011 16:17,5.79,,United Kingdom,29,7,5.79,29.0,1.0,5.79
485094,560779,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,7/21/2011 9:30,6.63,,United Kingdom,29,7,13.26,29.0,1.0,5.79
485137,560780,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,7/21/2011 9:31,6.63,,United Kingdom,29,7,13.26,29.0,2.0,6.63
131859,560841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,7/21/2011 12:25,2.55,14298.0,United Kingdom,29,7,61.199999999999996,29.0,2.0,6.63
111461,560862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/21/2011 13:48,2.95,14085.0,United Kingdom,29,7,11.8,29.0,24.0,2.55
82399,560875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/21/2011 15:12,2.95,13562.0,United Kingdom,29,7,53.1,29.0,4.0,2.95
68982,560915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/21/2011 18:19,2.95,13313.0,United Kingdom,29,7,17.700000000000003,29.0,18.0,2.95
485332,560926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/22/2011 9:20,5.79,,United Kingdom,29,7,17.37,29.0,6.0,2.95
177338,560928,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/22/2011 10:00,2.95,14852.0,United Kingdom,29,7,35.400000000000006,29.0,3.0,5.79
126107,560972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 11:44,2.55,14209.0,United Kingdom,29,7,81.6,29.0,12.0,2.95
262572,560980,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 12:41,2.55,16107.0,United Kingdom,29,7,81.6,29.0,32.0,2.55
246913,560988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:17,2.95,15854.0,United Kingdom,29,7,17.700000000000003,29.0,32.0,2.55
237556,560989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:20,2.95,15704.0,United Kingdom,29,7,17.700000000000003,29.0,6.0,2.95
400544,560992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:31,2.95,18161.0,United Kingdom,29,7,17.700000000000003,29.0,6.0,2.95
359345,560996,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/22/2011 13:53,2.95,17625.0,United Kingdom,29,7,8.850000000000001,29.0,6.0,2.95
247308,561009,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 16:03,2.55,15856.0,United Kingdom,29,7,81.6,29.0,3.0,2.95
41991,561024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/24/2011 10:35,2.55,12916.0,United Kingdom,29,7,163.2,29.0,32.0,2.55
270036,561025,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/24/2011 10:37,2.95,16241.0,United Kingdom,29,7,5.9,29.0,64.0,2.55
279799,561030,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/24/2011 11:25,2.95,16407.0,United Kingdom,29,7,11.8,29.0,2.0,2.95
238077,561043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,7/24/2011 12:20,2.95,15708.0,United Kingdom,29,7,59.0,29.0,4.0,2.95
96590,561044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/24/2011 12:26,2.55,13831.0,United Kingdom,29,7,163.2,29.0,20.0,2.95
56706,561068,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/24/2011 14:33,2.95,13116.0,United Kingdom,29,7,17.700000000000003,29.0,64.0,2.55
14811,561093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/25/2011 10:01,2.95,12540.0,Spain,30,7,35.400000000000006,29.0,6.0,2.95
117986,561099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 11:01,2.95,14100.0,United Kingdom,30,7,2.95,30.0,12.0,2.95
134528,561132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/25/2011 13:00,2.95,14344.0,United Kingdom,30,7,17.700000000000003,30.0,1.0,2.95
259098,561192,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/25/2011 13:45,2.95,16033.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
174107,561195,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/25/2011 13:57,2.95,14796.0,United Kingdom,30,7,5.9,30.0,6.0,2.95
37732,561204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/25/2011 15:22,2.95,12836.0,United Kingdom,30,7,5.9,30.0,2.0,2.95
56203,561206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/25/2011 16:18,2.95,13110.0,United Kingdom,30,7,35.400000000000006,30.0,2.0,2.95
486194,561214,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 17:00,5.79,,United Kingdom,30,7,5.79,30.0,12.0,2.95
486451,561217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 17:09,5.79,,United Kingdom,30,7,5.79,30.0,1.0,5.79
209659,561221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/26/2011 9:23,2.95,15281.0,United Kingdom,30,7,17.700000000000003,30.0,1.0,5.79
486973,561371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/26/2011 16:25,5.79,,United Kingdom,30,7,11.58,30.0,6.0,2.95
404738,561393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 10:10,2.95,18241.0,United Kingdom,30,7,17.700000000000003,30.0,2.0,5.79
76382,561396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/27/2011 10:40,2.55,13458.0,United Kingdom,30,7,81.6,30.0,6.0,2.95
148516,561463,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/27/2011 12:38,2.95,14527.0,United Kingdom,30,7,8.850000000000001,30.0,32.0,2.55
378456,561485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/27/2011 13:42,2.95,17841.0,United Kingdom,30,7,11.8,30.0,3.0,2.95
132727,561502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 14:14,2.95,14305.0,United Kingdom,30,7,17.700000000000003,30.0,4.0,2.95
233576,561511,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 15:02,2.95,15624.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
487112,561513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/27/2011 15:12,5.79,,United Kingdom,30,7,5.79,30.0,6.0,2.95
132948,561534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/28/2011 9:45,2.95,14307.0,United Kingdom,30,7,17.700000000000003,30.0,1.0,5.79
248173,561600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/28/2011 11:29,2.95,15861.0,United Kingdom,30,7,8.850000000000001,30.0,6.0,2.95
487467,561651,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/28/2011 15:36,5.79,,United Kingdom,30,7,5.79,30.0,3.0,2.95
347521,561659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,480,7/28/2011 16:11,3.24,17450.0,United Kingdom,30,7,1555.2,30.0,1.0,5.79
59097,561686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 8:29,2.95,13148.0,United Kingdom,30,7,17.700000000000003,30.0,480.0,3.24
265085,561694,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 9:57,2.95,16147.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
399413,561697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 10:06,2.95,18127.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
202970,561702,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 10:58,2.95,15149.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
144780,561712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 11:49,2.95,14499.0,United Kingdom,30,7,17.700000000000003,30.0,6.0,2.95
55913,561715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 12:03,2.95,13102.0,United Kingdom,30,7,35.400000000000006,30.0,6.0,2.95
182732,561798,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 13:39,2.95,14911.0,EIRE,30,7,35.400000000000006,30.0,12.0,2.95
303831,561818,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/29/2011 15:51,2.95,16775.0,United Kingdom,30,7,5.9,30.0,12.0,2.95
100932,561819,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 15:59,2.95,13928.0,United Kingdom,30,7,35.400000000000006,30.0,2.0,2.95
46945,561857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 16:24,2.95,13004.0,United Kingdom,30,7,17.700000000000003,30.0,12.0,2.95
230183,561862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/31/2011 10:38,2.55,15569.0,United Kingdom,30,7,81.6,30.0,6.0,2.95
230201,561865,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/31/2011 10:47,2.55,15569.0,United Kingdom,30,7,81.6,30.0,32.0,2.55
302317,561869,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/31/2011 11:38,2.95,16764.0,United Kingdom,30,7,11.8,30.0,32.0,2.55
143678,561876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/31/2011 12:08,2.95,14472.0,United Kingdom,30,7,5.9,30.0,4.0,2.95
72667,561882,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/31/2011 12:52,2.95,13388.0,United Kingdom,30,7,53.1,30.0,2.0,2.95
112388,561888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/31/2011 13:36,2.95,14092.0,United Kingdom,30,7,17.700000000000003,30.0,18.0,2.95
141794,561894,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/31/2011 15:00,2.95,14456.0,United Kingdom,30,7,2.95,30.0,6.0,2.95
328992,561899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/31/2011 15:26,2.95,17173.0,United Kingdom,30,7,35.400000000000006,30.0,1.0,2.95
322294,561910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/1/2011 10:23,2.95,17053.0,United Kingdom,31,8,35.400000000000006,30.0,12.0,2.95
363143,561914,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/1/2011 11:13,2.95,17676.0,United Kingdom,31,8,17.700000000000003,31.0,12.0,2.95
118674,561923,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/1/2011 12:16,2.95,14112.0,United Kingdom,31,8,17.700000000000003,31.0,6.0,2.95
44256,561933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/1/2011 12:56,2.95,12949.0,United Kingdom,31,8,35.400000000000006,31.0,6.0,2.95
153021,562002,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/1/2011 13:48,2.95,14567.0,United Kingdom,31,8,35.400000000000006,31.0,12.0,2.95
187352,562017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/1/2011 14:16,2.95,14937.0,Channel Islands,31,8,35.400000000000006,31.0,12.0,2.95
488046,562024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/1/2011 16:07,5.79,,United Kingdom,31,8,5.79,31.0,12.0,2.95
94379,562093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/2/2011 12:59,2.55,13777.0,United Kingdom,31,8,81.6,31.0,1.0,5.79
61255,562129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/3/2011 9:09,2.95,13186.0,United Kingdom,31,8,17.700000000000003,31.0,32.0,2.55
266151,562152,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/3/2011 10:56,2.55,16168.0,United Kingdom,31,8,81.6,31.0,6.0,2.95
233779,562163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/3/2011 12:06,2.95,15628.0,United Kingdom,31,8,35.400000000000006,31.0,32.0,2.55
149350,562173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/3/2011 12:12,2.95,14530.0,United Kingdom,31,8,14.75,31.0,12.0,2.95
273973,562204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/3/2011 12:54,2.95,16324.0,United Kingdom,31,8,2.95,31.0,5.0,2.95
273922,562204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/3/2011 12:54,2.95,16324.0,United Kingdom,31,8,8.850000000000001,31.0,1.0,2.95
77841,562210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/3/2011 13:10,2.95,13486.0,United Kingdom,31,8,17.700000000000003,31.0,3.0,2.95
97445,562218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/3/2011 14:07,2.95,13851.0,United Kingdom,31,8,35.400000000000006,31.0,6.0,2.95
200116,562219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/3/2011 14:14,2.95,15089.0,United Kingdom,31,8,35.400000000000006,31.0,12.0,2.95
351413,562263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/3/2011 15:45,2.95,17514.0,United Kingdom,31,8,5.9,31.0,12.0,2.95
190794,562341,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/4/2011 12:13,2.95,15005.0,United Kingdom,31,8,8.850000000000001,31.0,2.0,2.95
65777,562347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/4/2011 12:22,2.95,13263.0,United Kingdom,31,8,11.8,31.0,3.0,2.95
350849,562348,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,8/4/2011 12:36,2.55,17511.0,United Kingdom,31,8,163.2,31.0,4.0,2.95
134549,562365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/4/2011 13:51,2.95,14344.0,United Kingdom,31,8,11.8,31.0,64.0,2.55
150285,562377,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/4/2011 15:04,2.95,14535.0,United Kingdom,31,8,35.400000000000006,31.0,4.0,2.95
202277,562379,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/4/2011 15:17,2.95,15134.0,United Kingdom,31,8,35.400000000000006,31.0,12.0,2.95
401040,562393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,8/4/2011 16:17,2.95,18172.0,United Kingdom,31,8,70.80000000000001,31.0,12.0,2.95
488966,562420,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/4/2011 16:38,5.79,,United Kingdom,31,8,17.37,31.0,24.0,2.95
168341,562444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/4/2011 18:44,2.95,14713.0,United Kingdom,31,8,11.8,31.0,3.0,5.79
378708,562460,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/5/2011 11:19,2.95,17841.0,United Kingdom,31,8,8.850000000000001,31.0,4.0,2.95
202136,562516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/5/2011 12:25,2.95,15129.0,United Kingdom,31,8,35.400000000000006,31.0,3.0,2.95
302323,562519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,8/5/2011 12:37,2.95,16764.0,United Kingdom,31,8,23.6,31.0,12.0,2.95
18961,562528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/5/2011 13:52,2.95,12610.0,Italy,31,8,17.700000000000003,31.0,8.0,2.95
342969,562542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/5/2011 15:40,2.95,17377.0,United Kingdom,31,8,14.75,31.0,6.0,2.95
489180,562553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/5/2011 16:34,5.79,,United Kingdom,31,8,23.16,31.0,5.0,2.95
268333,562565,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/7/2011 10:45,2.95,16206.0,United Kingdom,31,8,5.9,31.0,4.0,5.79
94601,562571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/7/2011 12:21,2.95,13782.0,United Kingdom,31,8,5.9,31.0,2.0,2.95
218125,562575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/7/2011 12:54,2.95,15411.0,United Kingdom,31,8,17.700000000000003,31.0,2.0,2.95
317629,562579,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/7/2011 13:30,2.55,16950.0,United Kingdom,31,8,81.6,31.0,6.0,2.95
234524,562587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/7/2011 14:34,2.55,15640.0,United Kingdom,31,8,81.6,31.0,32.0,2.55
287055,562593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,8/7/2011 15:43,2.95,16549.0,United Kingdom,31,8,26.55,31.0,32.0,2.55
356984,562595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/7/2011 15:52,2.95,17602.0,United Kingdom,31,8,17.700000000000003,31.0,9.0,2.95
358302,562604,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/8/2011 10:51,2.95,17611.0,United Kingdom,32,8,17.700000000000003,31.0,6.0,2.95
365786,562611,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/8/2011 11:58,2.55,17716.0,United Kingdom,32,8,81.6,32.0,6.0,2.95
282792,562615,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/8/2011 12:20,2.95,16458.0,United Kingdom,32,8,14.75,32.0,32.0,2.55
176753,562652,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/8/2011 13:34,2.95,14844.0,United Kingdom,32,8,17.700000000000003,32.0,5.0,2.95
98319,562688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,8/8/2011 13:53,2.95,13869.0,United Kingdom,32,8,26.55,32.0,6.0,2.95
324803,562708,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/8/2011 14:15,2.95,17085.0,United Kingdom,32,8,11.8,32.0,9.0,2.95
304770,562711,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/8/2011 14:53,2.95,16788.0,United Kingdom,32,8,14.75,32.0,4.0,2.95
128833,562716,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/8/2011 15:35,2.95,14257.0,United Kingdom,32,8,17.700000000000003,32.0,5.0,2.95
158839,562733,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/9/2011 10:20,2.55,14626.0,United Kingdom,32,8,81.6,32.0,6.0,2.95
93869,562767,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/9/2011 10:47,2.95,13769.0,United Kingdom,32,8,17.700000000000003,32.0,32.0,2.55
327724,562770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/9/2011 11:56,2.95,17139.0,United Kingdom,32,8,35.400000000000006,32.0,6.0,2.95
208012,562777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/9/2011 12:52,2.55,15247.0,United Kingdom,32,8,81.6,32.0,12.0,2.95
305058,562784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/9/2011 13:22,2.95,16791.0,United Kingdom,32,8,5.9,32.0,32.0,2.55
360019,562792,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/9/2011 14:18,2.95,17634.0,United Kingdom,32,8,5.9,32.0,2.0,2.95
303859,562809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/9/2011 15:12,2.95,16775.0,United Kingdom,32,8,8.850000000000001,32.0,2.0,2.95
362827,562842,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/9/2011 16:44,2.55,17675.0,United Kingdom,32,8,81.6,32.0,3.0,2.95
270087,562878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/10/2011 10:45,2.95,16241.0,United Kingdom,32,8,5.9,32.0,32.0,2.55
232962,562918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/10/2011 13:51,2.55,15615.0,United Kingdom,32,8,81.6,32.0,2.0,2.95
126125,562930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/10/2011 16:01,2.55,14209.0,United Kingdom,32,8,81.6,32.0,32.0,2.55
490139,562933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/10/2011 16:51,5.79,,United Kingdom,32,8,11.58,32.0,32.0,2.55
121405,562935,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,8/10/2011 17:11,2.55,14156.0,EIRE,32,8,163.2,32.0,2.0,5.79
490566,562955,85123a,WHITE HANGING HEART T-LIGHT HOLDER,11,8/11/2011 10:14,6.63,,United Kingdom,32,8,72.92999999999999,32.0,64.0,2.55
78202,562964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/11/2011 10:29,2.95,13488.0,United Kingdom,32,8,35.400000000000006,32.0,11.0,6.63
73437,563014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/11/2011 12:17,2.55,13408.0,United Kingdom,32,8,81.6,32.0,12.0,2.95
65801,563031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/11/2011 14:38,2.95,13263.0,United Kingdom,32,8,2.95,32.0,32.0,2.55
371451,563035,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/11/2011 14:54,2.95,17790.0,United Kingdom,32,8,8.850000000000001,32.0,1.0,2.95
221627,563089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/11/2011 16:54,2.95,15469.0,United Kingdom,32,8,35.400000000000006,32.0,3.0,2.95
99706,563104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/12/2011 10:13,2.95,13888.0,United Kingdom,32,8,17.700000000000003,32.0,12.0,2.95
183016,563169,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/12/2011 12:42,2.95,14911.0,EIRE,32,8,35.400000000000006,32.0,6.0,2.95
